YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD,EVENT_NAME,EVENT_CODE
2010,6,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2010,7,ODISHA,21,BOUDH,2122,education,3
2010,7,KARNATAKA,29,KODAGU,2925,health_care,2
2010,11,GUJARAT,24,VALSAD,2425,health_care,2
2010,10,DELHI,7,CENTRAL DELHI,706,education,3
2010,1,ODISHA,21,NUAPADA,2125,donations,4
2010,2,MIZORAM,15,LAWNGTLAI,1507,poverty,1
2010,9,HARYANA,6,MEWAT,620,poverty,1
2010,10,UTTARAKHAND,5,UTTARKASHI,501,education,3
2010,12,PUNJAB,3,NAWANSHAHR,306,poverty,1
2010,3,UTTARAKHAND,5,BAGESHWAR,508,donations,4
2010,10,BIHAR,10,SAMASTIPUR,1019,donations,4
2010,4,TAMIL NADU,33,VILUPPURAM,3307,education,3
2010,7,TRIPURA,16,DHALAI,1603,poverty,1
2010,5,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2010,5,BIHAR,10,MADHUBANI,1005,education,3
2010,4,MAHARASHTRA,27,GADCHIROLI,2712,donations,4
2010,10,WEST BENGAL,19,KOCH BIHAR,1903,health_care,2
2010,2,BIHAR,10,MADHUBANI,1005,poverty,1
2010,6,SIKKIM,11,SOUTH SIKKIM,1103,health_care,2
2010,2,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,education,3
2010,6,PUNJAB,3,RUPNAGAR,307,education,3
2010,6,BIHAR,10,MADHUBANI,1005,education,3
2010,12,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2010,9,PUNJAB,3,NAWANSHAHR,306,poverty,1
2010,2,NAGALAND,13,PHEK,1308,poverty,1
2010,1,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2010,12,DAMAN & DIU,25,DAMAN,2502,education,3
2010,11,DELHI,7,NORTH DELHI,702,health_care,2
2010,6,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2010,2,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2010,1,TAMIL NADU,33,DHARMAPURI,3305,education,3
2010,9,PUDUCHERRY,34,KARAIKAL,3404,education,3
2010,8,TELANGANA,36,NIZAMABAD,3602,health_care,2
2010,1,MIZORAM,15,MAMIT,1501,poverty,1
2010,4,PUNJAB,3,RUPNAGAR,307,health_care,2
2010,8,GOA,30,SOUTH GOA,3002,poverty,1
2010,2,ASSAM,18,BAKSA,1824,donations,4
2010,9,TRIPURA,16,NORTH TRIPURA,1604,education,3
2010,6,KARNATAKA,29,KODAGU,2925,poverty,1
2010,9,RAJASTHAN,8,BANSWARA,828,donations,4
2010,7,MANIPUR,14,SENAPATI,1401,education,3
2010,3,LAKSHADWEEP,31,LAKSHADWEEP,3101,donations,4
2010,3,JHARKHAND,20,CHATRA,2003,education,3
2010,10,PUNJAB,3,HOSHIARPUR,305,donations,4
2010,10,TRIPURA,16,DHALAI,1603,poverty,1
2010,1,ODISHA,21,BOUDH,2122,health_care,2
2010,7,CHHATTISGARH,22,KANKER,2214,health_care,2
2010,11,MEGHALAYA,17,RI BHOI,1705,donations,4
2010,4,ANDHRA PRADESH,28,PRAKASAM,2818,poverty,1
2010,2,TAMIL NADU,33,VILUPPURAM,3307,poverty,1
2010,3,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2010,9,CHHATTISGARH,22,SURGUJA,2202,education,3
2010,12,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2010,1,NAGALAND,13,KIPHIRE,1310,health_care,2
2010,7,KARNATAKA,29,MANDYA,2922,donations,4
2010,9,GOA,30,SOUTH GOA,3002,donations,4
2010,11,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2010,5,BIHAR,10,MADHUBANI,1005,donations,4
2010,12,TAMIL NADU,33,PERAMBALUR,3316,education,3
2010,5,SIKKIM,11,SOUTH SIKKIM,1103,health_care,2
2010,1,GUJARAT,24,VALSAD,2425,donations,4
2010,2,ANDHRA PRADESH,28,PRAKASAM,2818,donations,4
2010,9,GUJARAT,24,PANCH MAHALS,2417,donations,4
2010,7,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2010,11,WEST BENGAL,19,BANKURA,1913,poverty,1
2010,7,JAMMU & KASHMIR,1,KISHTWAR,117,donations,4
2010,10,ARUNACHAL PRADESH,12,Anjaw,1216,donations,4
2010,2,A & N ISLANDS,35,NICOBARS,3502,donations,4
2010,10,BIHAR,10,MADHUBANI,1005,health_care,2
2010,6,UTTARAKHAND,5,BAGESHWAR,508,poverty,1
2010,3,DELHI,7,NEW DELHI,705,poverty,1
2010,8,WEST BENGAL,19,BANKURA,1913,poverty,1
2010,6,MANIPUR,14,SENAPATI,1401,poverty,1
2010,6,MANIPUR,14,TAMENGLONG,1402,donations,4
2010,10,SIKKIM,11,WEST SIKKIM,1102,donations,4
2010,1,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2010,10,DELHI,7,NORTH DELHI,702,education,3
2010,8,KERALA,32,WAYANAD,3203,health_care,2
2010,11,RAJASTHAN,8,BANSWARA,828,health_care,2
2010,3,KERALA,32,WAYANAD,3203,education,3
2010,5,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2010,2,NAGALAND,13,KIPHIRE,1310,health_care,2
2010,3,UTTARAKHAND,5,UTTARKASHI,501,health_care,2
2010,10,NAGALAND,13,KIPHIRE,1310,donations,4
2010,5,PUDUCHERRY,34,PONDICHERRY,3402,health_care,2
2010,6,ANDHRA PRADESH,28,SRIKAKULAM,2811,poverty,1
2010,3,PUNJAB,3,NAWANSHAHR,306,health_care,2
2010,8,TAMIL NADU,33,VILUPPURAM,3307,education,3
2010,10,DELHI,7,NEW DELHI,705,donations,4
2010,7,JAMMU & KASHMIR,1,KISHTWAR,117,health_care,2
2010,1,ANDHRA PRADESH,28,SRIKAKULAM,2811,donations,4
2010,2,MANIPUR,14,SENAPATI,1401,health_care,2
2010,6,HARYANA,6,MAHENDRAGARH,616,donations,4
2010,1,SIKKIM,11,SOUTH SIKKIM,1103,poverty,1
2010,4,MADHYA PRADESH,23,SIDHI,2317,poverty,1
2010,9,RAJASTHAN,8,BANSWARA,828,education,3
2010,3,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,donations,4
2010,7,TRIPURA,16,DHALAI,1603,donations,4
2010,8,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,health_care,2
2010,3,TAMIL NADU,33,PERAMBALUR,3316,poverty,1
2010,2,ODISHA,21,BOUDH,2122,donations,4
2010,2,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2010,10,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2010,2,MIZORAM,15,MAMIT,1501,education,3
2010,10,MIZORAM,15,MAMIT,1501,health_care,2
2010,2,GUJARAT,24,PANCH MAHALS,2417,donations,4
2010,6,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,donations,4
2010,6,JHARKHAND,20,CHATRA,2003,health_care,2
2010,12,KERALA,32,IDUKKI,3209,poverty,1
2010,10,KARNATAKA,29,KODAGU,2925,poverty,1
2010,5,UTTARAKHAND,5,UTTARKASHI,501,donations,4
2010,10,MAHARASHTRA,27,GADCHIROLI,2712,education,3
2010,7,HARYANA,6,MAHENDRAGARH,616,health_care,2
2010,3,NAGALAND,13,MON,1301,education,3
2010,4,UTTARAKHAND,5,UTTARKASHI,501,health_care,2
2010,5,TELANGANA,36,MAHBUBNAGAR,3607,donations,4
2010,1,UTTAR PRADESH,9,KUSHINAGAR,959,education,3
2010,5,MEGHALAYA,17,RI BHOI,1705,education,3
2010,1,JHARKHAND,20,CHATRA,2003,health_care,2
2010,1,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2010,12,PUNJAB,3,HOSHIARPUR,305,education,3
2010,12,TELANGANA,36,MAHBUBNAGAR,3607,health_care,2
2010,10,MANIPUR,14,TAMENGLONG,1402,education,3
2010,8,ODISHA,21,KENDRAPARA,2110,poverty,1
2010,6,NAGALAND,13,PHEK,1308,poverty,1
2010,1,DAMAN & DIU,25,DIU,2501,education,3
2010,7,HARYANA,6,MAHENDRAGARH,616,donations,4
2010,4,ARUNACHAL PRADESH,12,Anjaw,1216,health_care,2
2010,4,DELHI,7,CENTRAL DELHI,706,health_care,2
2010,8,KERALA,32,IDUKKI,3209,education,3
2010,3,MIZORAM,15,CHAMPHAI,1504,poverty,1
2010,2,DAMAN & DIU,25,DIU,2501,donations,4
2010,12,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2010,7,TELANGANA,36,NIZAMABAD,3602,education,3
2010,3,GUJARAT,24,VALSAD,2425,health_care,2
2010,3,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2010,5,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2010,1,KARNATAKA,29,KODAGU,2925,poverty,1
2010,10,TAMIL NADU,33,DHARMAPURI,3305,education,3
2010,10,KARNATAKA,29,KODAGU,2925,health_care,2
2010,2,UTTARAKHAND,5,BAGESHWAR,508,poverty,1
2010,8,BIHAR,10,SAMASTIPUR,1019,poverty,1
2010,10,MADHYA PRADESH,23,SIDHI,2317,donations,4
2010,7,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2010,6,MADHYA PRADESH,23,ALIRAJPUR,2349,health_care,2
2010,1,ODISHA,21,NUAPADA,2125,health_care,2
2010,10,HIMACHAL PRADESH,2,MANDI,205,education,3
2010,6,GOA,30,NORTH GOA,3001,donations,4
2010,6,KERALA,32,WAYANAD,3203,poverty,1
2010,1,KARNATAKA,29,MANDYA,2922,education,3
2010,4,TELANGANA,36,MAHBUBNAGAR,3607,poverty,1
2010,12,MIZORAM,15,MAMIT,1501,health_care,2
2010,6,KERALA,32,WAYANAD,3203,health_care,2
2010,6,NAGALAND,13,MON,1301,poverty,1
2010,1,UTTAR PRADESH,9,KUSHINAGAR,959,education,3
2010,6,MAHARASHTRA,27,MUMBAI II,2723,education,3
2010,8,ASSAM,18,BAKSA,1824,education,3
2010,11,NAGALAND,13,KIPHIRE,1310,poverty,1
2010,2,ODISHA,21,KENDRAPARA,2110,education,3
2010,2,ASSAM,18,DARRANG,1808,donations,4
2010,4,GUJARAT,24,VALSAD,2425,poverty,1
2010,1,KARNATAKA,29,KODAGU,2925,donations,4
2010,3,TELANGANA,36,NALGONDA,3608,education,3
2010,12,TELANGANA,36,NIZAMABAD,3602,education,3
2010,6,CHHATTISGARH,22,KANKER,2214,health_care,2
2010,5,DELHI,7,CENTRAL DELHI,706,donations,4
2010,9,BIHAR,10,SAMASTIPUR,1019,health_care,2
2010,9,PUDUCHERRY,34,KARAIKAL,3404,education,3
2010,7,ANDHRA PRADESH,28,WEST GODAVARI,2815,health_care,2
2010,2,ODISHA,21,BOUDH,2122,poverty,1
2010,1,PUNJAB,3,HOSHIARPUR,305,education,3
2010,1,MANIPUR,14,CHURACHANDPUR,1403,poverty,1
2010,12,MADHYA PRADESH,23,ALIRAJPUR,2349,education,3
2010,3,KARNATAKA,29,KOPPAL,2907,donations,4
2010,4,ASSAM,18,DARRANG,1808,education,3
2010,10,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2010,12,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,poverty,1
2010,6,JHARKHAND,20,GODDA,2008,poverty,1
2010,11,KERALA,32,IDUKKI,3209,health_care,2
2010,10,GOA,30,SOUTH GOA,3002,poverty,1
2010,6,CHANDIGARH,4,CHANDIGARH,401,health_care,2
2010,10,WEST BENGAL,19,BANKURA,1913,health_care,2
2010,2,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2010,6,MAHARASHTRA,27,MUMBAI II,2723,education,3
2010,8,GOA,30,SOUTH GOA,3002,donations,4
2010,3,GUJARAT,24,VADODARA,2419,donations,4
2010,11,NAGALAND,13,KIPHIRE,1310,poverty,1
2010,1,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2010,4,DELHI,7,CENTRAL DELHI,706,education,3
2010,9,TELANGANA,36,NALGONDA,3608,donations,4
2010,10,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,poverty,1
2010,1,TELANGANA,36,NALGONDA,3608,education,3
2010,3,PUDUCHERRY,34,KARAIKAL,3404,education,3
2010,3,BIHAR,10,SAMASTIPUR,1019,donations,4
2010,6,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,poverty,1
2010,10,NAGALAND,13,PHEK,1308,health_care,2
2010,5,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,education,3
2010,8,DELHI,7,NORTH DELHI,702,education,3
2010,5,KARNATAKA,29,MANDYA,2922,donations,4
2010,4,KERALA,32,WAYANAD,3203,health_care,2
2010,6,KARNATAKA,29,MANDYA,2922,poverty,1
2010,7,HIMACHAL PRADESH,2,KANGRA,202,education,3
2010,4,MIZORAM,15,MAMIT,1501,donations,4
2010,5,ASSAM,18,BAKSA,1824,education,3
2010,3,HIMACHAL PRADESH,2,MANDI,205,health_care,2
2010,9,ANDHRA PRADESH,28,SRIKAKULAM,2811,education,3
2010,3,BIHAR,10,MADHUBANI,1005,health_care,2
2010,7,MAHARASHTRA,27,GADCHIROLI,2712,donations,4
2010,2,MADHYA PRADESH,23,ALIRAJPUR,2349,donations,4
2010,8,HARYANA,6,FATEHABAD,610,poverty,1
2010,10,DELHI,7,CENTRAL DELHI,706,education,3
2010,7,KARNATAKA,29,MANDYA,2922,education,3
2010,7,HIMACHAL PRADESH,2,MANDI,205,education,3
2010,11,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,health_care,2
2010,8,DELHI,7,NEW DELHI,705,education,3
2010,4,MADHYA PRADESH,23,ALIRAJPUR,2349,donations,4
2010,2,CHHATTISGARH,22,KANKER,2214,education,3
2010,8,BIHAR,10,MADHUBANI,1005,donations,4
2010,4,CHHATTISGARH,22,JASHPUR,2203,health_care,2
2010,3,SIKKIM,11,WEST SIKKIM,1102,health_care,2
2010,12,DELHI,7,NEW DELHI,705,donations,4
2010,11,ANDHRA PRADESH,28,PRAKASAM,2818,donations,4
2010,8,GOA,30,SOUTH GOA,3002,education,3
2010,2,HARYANA,6,MAHENDRAGARH,616,poverty,1
2010,2,NAGALAND,13,PHEK,1308,poverty,1
2010,5,A & N ISLANDS,35,NICOBARS,3502,education,3
2010,3,MADHYA PRADESH,23,DINDORI,2341,poverty,1
2010,3,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,donations,4
2010,6,GUJARAT,24,VADODARA,2419,education,3
2010,4,MADHYA PRADESH,23,DINDORI,2341,donations,4
2010,4,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2010,7,PUNJAB,3,NAWANSHAHR,306,health_care,2
2010,1,TELANGANA,36,NALGONDA,3608,donations,4
2010,6,DAMAN & DIU,25,DIU,2501,donations,4
2010,12,PUNJAB,3,RUPNAGAR,307,donations,4
2010,4,TELANGANA,36,NIZAMABAD,3602,health_care,2
2010,1,ANDHRA PRADESH,28,PRAKASAM,2818,poverty,1
2010,7,MANIPUR,14,CHURACHANDPUR,1403,education,3
2010,11,CHHATTISGARH,22,SURGUJA,2202,donations,4
2010,5,DELHI,7,NEW DELHI,705,health_care,2
2010,4,RAJASTHAN,8,BARMER,817,poverty,1
2010,9,ASSAM,18,DARRANG,1808,poverty,1
2010,11,MANIPUR,14,CHURACHANDPUR,1403,education,3
2010,4,TRIPURA,16,NORTH TRIPURA,1604,health_care,2
2010,5,MIZORAM,15,LAWNGTLAI,1507,poverty,1
2010,11,GUJARAT,24,VALSAD,2425,education,3
2010,6,MANIPUR,14,SENAPATI,1401,education,3
2010,4,GUJARAT,24,PANCH MAHALS,2417,donations,4
2010,7,SIKKIM,11,SOUTH SIKKIM,1103,education,3
2010,4,MEGHALAYA,17,JAINTIA HILLS,1707,donations,4
2010,3,TRIPURA,16,NORTH TRIPURA,1604,education,3
2010,8,CHHATTISGARH,22,KANKER,2214,education,3
2010,4,BIHAR,10,BANKA,1023,donations,4
2010,7,MEGHALAYA,17,RI BHOI,1705,health_care,2
2010,3,MANIPUR,14,CHURACHANDPUR,1403,donations,4
2010,1,A & N ISLANDS,35,ANDAMANS,3501,education,3
2010,7,MIZORAM,15,LAWNGTLAI,1507,poverty,1
2010,11,LAKSHADWEEP,31,LAKSHADWEEP,3101,education,3
2010,2,ASSAM,18,UDALGURI,1826,health_care,2
2010,5,RAJASTHAN,8,DUNGARPUR,827,education,3
2010,12,SIKKIM,11,NORTH SIKKIM,1101,poverty,1
2010,4,MIZORAM,15,CHAMPHAI,1504,poverty,1
2010,9,JAMMU & KASHMIR,1,SHOPIAN,115,education,3
2010,1,UTTARAKHAND,5,UTTARKASHI,501,donations,4
2010,4,NAGALAND,13,MON,1301,education,3
2010,9,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2010,11,ODISHA,21,KENDRAPARA,2110,donations,4
2010,2,TRIPURA,16,DHALAI,1603,poverty,1
2010,4,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2010,6,RAJASTHAN,8,BANSWARA,828,health_care,2
2010,6,MADHYA PRADESH,23,DINDORI,2341,donations,4
2010,5,CHHATTISGARH,22,SURGUJA,2202,health_care,2
2010,9,PUDUCHERRY,34,YANAM,3401,health_care,2
2010,5,UTTARAKHAND,5,UTTARKASHI,501,poverty,1
2010,3,TRIPURA,16,NORTH TRIPURA,1604,donations,4
2010,4,HIMACHAL PRADESH,2,MANDI,205,donations,4
2010,2,RAJASTHAN,8,BANSWARA,828,poverty,1
2010,6,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2010,11,MEGHALAYA,17,JAINTIA HILLS,1707,education,3
2010,1,MANIPUR,14,CHURACHANDPUR,1403,health_care,2
2010,3,KARNATAKA,29,MANDYA,2922,health_care,2
2010,12,MADHYA PRADESH,23,DINDORI,2341,donations,4
2010,8,ANDHRA PRADESH,28,PRAKASAM,2818,education,3
2010,7,GUJARAT,24,VADODARA,2419,health_care,2
2010,1,ANDHRA PRADESH,28,SRIKAKULAM,2811,donations,4
2010,5,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,poverty,1
2010,8,NAGALAND,13,MON,1301,education,3
2010,3,PUDUCHERRY,34,KARAIKAL,3404,donations,4
2010,12,KARNATAKA,29,KOPPAL,2907,donations,4
2010,9,BIHAR,10,MADHUBANI,1005,donations,4
2010,4,MANIPUR,14,CHURACHANDPUR,1403,education,3
2010,5,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2010,4,MEGHALAYA,17,JAINTIA HILLS,1707,health_care,2
2010,10,UTTAR PRADESH,9,KUSHINAGAR,959,donations,4
2010,3,MANIPUR,14,SENAPATI,1401,health_care,2
2010,12,PUDUCHERRY,34,KARAIKAL,3404,health_care,2
2010,8,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2010,6,ASSAM,18,UDALGURI,1826,poverty,1
2010,9,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2010,1,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2010,8,RAJASTHAN,8,BANSWARA,828,education,3
2010,2,WEST BENGAL,19,BANKURA,1913,education,3
2010,4,TRIPURA,16,DHALAI,1603,poverty,1
2010,7,HIMACHAL PRADESH,2,MANDI,205,education,3
2010,7,PUNJAB,3,NAWANSHAHR,306,education,3
2010,1,SIKKIM,11,NORTH SIKKIM,1101,donations,4
2010,11,MANIPUR,14,CHURACHANDPUR,1403,education,3
2010,9,JAMMU & KASHMIR,1,RAMBAN,118,education,3
2010,1,MAHARASHTRA,27,GADCHIROLI,2712,donations,4
2010,1,TRIPURA,16,DHALAI,1603,donations,4
2010,4,TRIPURA,16,NORTH TRIPURA,1604,health_care,2
2010,7,SIKKIM,11,NORTH SIKKIM,1101,education,3
2010,10,ANDHRA PRADESH,28,PRAKASAM,2818,health_care,2
2010,8,TRIPURA,16,SOUTH TRIPURA,1602,donations,4
2010,11,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2010,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,donations,4
2010,4,SIKKIM,11,SOUTH SIKKIM,1103,education,3
2010,12,TAMIL NADU,33,VILUPPURAM,3307,poverty,1
2010,12,MIZORAM,15,MAMIT,1501,education,3
2010,3,ANDHRA PRADESH,28,SRIKAKULAM,2811,education,3
2010,12,CHHATTISGARH,22,JASHPUR,2203,donations,4
2010,8,BIHAR,10,MADHUBANI,1005,health_care,2
2010,9,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2010,6,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2010,1,PUDUCHERRY,34,YANAM,3401,poverty,1
2010,6,DELHI,7,CENTRAL DELHI,706,health_care,2
2010,1,ASSAM,18,UDALGURI,1826,health_care,2
2010,6,JAMMU & KASHMIR,1,RAMBAN,118,poverty,1
2010,1,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,donations,4
2010,2,BIHAR,10,SAMASTIPUR,1019,donations,4
2010,10,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2010,7,A & N ISLANDS,35,NICOBARS,3502,poverty,1
2010,7,DELHI,7,CENTRAL DELHI,706,donations,4
2010,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,donations,4
2010,2,RAJASTHAN,8,BANSWARA,828,health_care,2
2010,3,PUNJAB,3,RUPNAGAR,307,donations,4
2010,10,MEGHALAYA,17,SOUTH GARO HILLS,1703,donations,4
2010,12,KARNATAKA,29,MANDYA,2922,donations,4
2010,12,KARNATAKA,29,MANDYA,2922,poverty,1
2010,8,SIKKIM,11,WEST SIKKIM,1102,donations,4
2010,5,HARYANA,6,FATEHABAD,610,poverty,1
2010,10,UTTARAKHAND,5,UTTARKASHI,501,education,3
2010,8,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2010,1,GUJARAT,24,PANCH MAHALS,2417,donations,4
2010,5,LAKSHADWEEP,31,LAKSHADWEEP,3101,poverty,1
2010,7,BIHAR,10,SAMASTIPUR,1019,donations,4
2010,11,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2010,4,ODISHA,21,KENDRAPARA,2110,education,3
2010,4,WEST BENGAL,19,BANKURA,1913,education,3
2010,1,MEGHALAYA,17,JAINTIA HILLS,1707,education,3
2010,4,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2010,1,ODISHA,21,NUAPADA,2125,donations,4
2010,6,UTTARAKHAND,5,UTTARKASHI,501,poverty,1
2010,7,MAHARASHTRA,27,MUMBAI II,2723,donations,4
2010,11,KARNATAKA,29,KOPPAL,2907,health_care,2
2010,10,ODISHA,21,KENDRAPARA,2110,education,3
2010,5,MIZORAM,15,LAWNGTLAI,1507,poverty,1
2010,1,PUNJAB,3,NAWANSHAHR,306,poverty,1
2010,4,CHHATTISGARH,22,JASHPUR,2203,health_care,2
2010,4,KARNATAKA,29,KOPPAL,2907,poverty,1
2010,11,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2010,5,PUDUCHERRY,34,YANAM,3401,poverty,1
2010,9,PUDUCHERRY,34,YANAM,3401,donations,4
2010,6,JAMMU & KASHMIR,1,KISHTWAR,117,poverty,1
2010,7,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,poverty,1
2010,2,TELANGANA,36,NALGONDA,3608,poverty,1
2010,6,BIHAR,10,MADHUBANI,1005,poverty,1
2010,4,GOA,30,SOUTH GOA,3002,education,3
2010,12,MIZORAM,15,LAWNGTLAI,1507,health_care,2
2010,5,GUJARAT,24,PANCH MAHALS,2417,education,3
2010,4,MIZORAM,15,LAWNGTLAI,1507,donations,4
2010,4,JHARKHAND,20,GARHWA,2001,donations,4
2010,1,ODISHA,21,NUAPADA,2125,health_care,2
2010,1,GUJARAT,24,VALSAD,2425,donations,4
2010,1,TAMIL NADU,33,DHARMAPURI,3305,donations,4
2010,11,GUJARAT,24,VADODARA,2419,health_care,2
2010,11,PUNJAB,3,NAWANSHAHR,306,poverty,1
2010,3,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,health_care,2
2010,11,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2010,6,SIKKIM,11,NORTH SIKKIM,1101,donations,4
2010,2,JAMMU & KASHMIR,1,KISHTWAR,117,education,3
2010,9,HIMACHAL PRADESH,2,MANDI,205,donations,4
2010,11,PUDUCHERRY,34,YANAM,3401,education,3
2010,7,SIKKIM,11,SOUTH SIKKIM,1103,poverty,1
2010,12,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,education,3
2010,8,JHARKHAND,20,GODDA,2008,poverty,1
2010,9,DELHI,7,NORTH DELHI,702,poverty,1
2010,1,SIKKIM,11,SOUTH SIKKIM,1103,donations,4
2010,9,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,education,3
2010,2,UTTARAKHAND,5,RUDRAPRAYAG,503,education,3
2010,2,HARYANA,6,FATEHABAD,610,donations,4
2010,2,GUJARAT,24,VADODARA,2419,donations,4
2010,4,JHARKHAND,20,GODDA,2008,health_care,2
2010,5,JAMMU & KASHMIR,1,RAMBAN,118,health_care,2
2010,9,HARYANA,6,FATEHABAD,610,health_care,2
2010,9,HARYANA,6,FATEHABAD,610,poverty,1
2010,7,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,health_care,2
2010,10,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2010,3,UTTAR PRADESH,9,KUSHINAGAR,959,poverty,1
2010,1,MADHYA PRADESH,23,DINDORI,2341,donations,4
2010,2,HIMACHAL PRADESH,2,MANDI,205,donations,4
2010,1,GOA,30,SOUTH GOA,3002,poverty,1
2010,12,PUNJAB,3,RUPNAGAR,307,education,3
2010,4,PUDUCHERRY,34,KARAIKAL,3404,donations,4
2010,2,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2010,8,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2010,4,JHARKHAND,20,GARHWA,2001,health_care,2
2010,10,SIKKIM,11,NORTH SIKKIM,1101,education,3
2010,6,ARUNACHAL PRADESH,12,Anjaw,1216,donations,4
2010,6,ASSAM,18,DARRANG,1808,donations,4
2010,11,NAGALAND,13,PHEK,1308,education,3
2010,8,MANIPUR,14,CHURACHANDPUR,1403,education,3
2010,12,NAGALAND,13,PHEK,1308,donations,4
2010,10,LAKSHADWEEP,31,LAKSHADWEEP,3101,donations,4
2010,6,DELHI,7,NEW DELHI,705,poverty,1
2010,12,MEGHALAYA,17,JAINTIA HILLS,1707,poverty,1
2010,12,NAGALAND,13,KIPHIRE,1310,health_care,2
2010,3,MEGHALAYA,17,JAINTIA HILLS,1707,health_care,2
2010,8,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,health_care,2
2010,10,GOA,30,NORTH GOA,3001,education,3
2010,10,DAMAN & DIU,25,DIU,2501,poverty,1
2010,1,HARYANA,6,FATEHABAD,610,donations,4
2010,3,CHHATTISGARH,22,SURGUJA,2202,education,3
2010,2,DAMAN & DIU,25,DAMAN,2502,poverty,1
2010,4,ASSAM,18,UDALGURI,1826,education,3
2010,2,UTTAR PRADESH,9,SHRAWASTI,951,health_care,2
2010,12,DAMAN & DIU,25,DIU,2501,education,3
2010,7,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,donations,4
2010,8,HARYANA,6,MEWAT,620,health_care,2
2010,9,GUJARAT,24,VALSAD,2425,health_care,2
2010,1,ASSAM,18,DARRANG,1808,poverty,1
2010,9,RAJASTHAN,8,BANSWARA,828,donations,4
